case_id;operation;timestamp
3021;Open;09/22/2017 13:50:46
4148;Open;09/23/2017 10:04:26
4148;Open;09/22/2017 13:49:15
4148;Open;09/23/2017 09:44:06
4148;Open;09/23/2017 10:07:27
4148;Open;09/23/2017 10:02:36
4148;Open;09/22/2017 13:50:43
4148;Open;09/23/2017 09:14:26
4148;Open;09/23/2017 10:07:22
4148;Open;09/23/2017 10:00:00
1838;Open;09/23/2017 10:00:00
1838;Open;09/22/2017 13:49:20
1838;Open;09/23/2017 10:04:26
1838;Open;09/23/2017 10:07:21
1838;Open;09/23/2017 09:44:12
1838;Open;09/23/2017 10:02:37
1838;Open;09/23/2017 10:07:28
1838;Open;09/22/2017 13:50:44
1838;Open;09/23/2017 09:14:57
3131;Open;09/22/2017 13:50:43
3131;Open;09/23/2017 10:04:26
3131;Open;09/23/2017 10:07:22
3131;Open;09/23/2017 09:44:11
3131;Open;09/23/2017 10:00:00
3131;Open;09/23/2017 10:07:28
3131;Open;09/23/2017 09:14:51
3131;Open;09/22/2017 13:49:19
3131;Open;09/23/2017 10:02:37
4757;Create;09/22/2017 14:57:52
3439;Delete;09/23/2017 08:24:06
1136;Open;09/23/2017 10:00:00
1136;Open;09/23/2017 10:02:37
1136;Open;09/22/2017 13:49:21
1136;Open;09/23/2017 09:44:13
1136;Open;09/23/2017 09:15:02
1136;Open;09/23/2017 10:07:21
1136;Open;09/23/2017 10:07:28
1136;Open;09/22/2017 13:50:45
1136;Open;09/23/2017 10:04:26
609;Create;09/22/2017 13:49:39
609;Delete;09/22/2017 13:49:39
609;Open;09/22/2017 13:49:39
4570;Open;09/21/2017 15:23:22
3555;Move;09/24/2017 11:30:51
1223;Create;09/23/2017 09:58:25
1223;Delete;09/23/2017 09:58:25
4159;Create;09/28/2017 11:56:23
1058;Open;09/22/2017 09:26:23
1058;Open;09/22/2017 10:01:20
1058;Delete;09/21/2017 15:19:04
1058;Open;9.8.2017 10:24
1058;Delete;09/21/2017 15:19:04
1058;Open;09/21/2017 15:22:15
2591;Open;09/27/2017 13:10:04
1463;Delete;09/21/2017 15:19:04
1463;Open;09/21/2017 15:22:01
1463;Delete;09/21/2017 15:19:04
1463;Delete;09/21/2017 15:19:04
1463;Open;09/21/2017 15:22:14
1463;Delete;09/21/2017 15:19:04
1463;Delete;09/27/2017 09:05:16
1463;Delete;09/27/2017 09:05:15
5363;Copy;09/22/2017 13:51:22
785;Create;09/23/2017 08:16:49
785;Open;09/23/2017 12:19:44
785;Open;09/23/2017 12:48:33
4678;Delete;09/23/2017 07:56:21
5154;Create;09/28/2017 11:57:03
3274;Delete;9.10.2017 6:55
3274;Delete;09/17/2017 09:31:27
4578;Delete;09/27/2017 09:05:16
1921;Open;09/22/2017 13:51:24
1921;Move;09/22/2017 13:51:18
1921;Delete;09/22/2017 13:51:19
1921;Move;09/24/2017 11:30:51
1921;Move;09/22/2017 13:51:19
1921;Move;09/22/2017 13:51:18
2232;Create;09/22/2017 13:50:11
2232;Delete;09/22/2017 13:50:15
3440;Delete;09/23/2017 08:24:06
1385;Delete;09/23/2017 07:56:21
4025;Open;09/22/2017 13:49:28
4025;Open;09/22/2017 13:50:17
1185;Open;09/22/2017 13:49:19
1185;Open;09/23/2017 10:07:28
1185;Open;09/23/2017 10:02:37
1185;Open;09/22/2017 13:50:43
1185;Open;09/23/2017 10:04:26
1185;Open;09/23/2017 09:14:47
1185;Open;09/23/2017 10:07:22
1185;Open;09/23/2017 09:44:10
1185;Open;09/23/2017 10:00:00
819;Copy;09/14/2017 08:16:30
2869;Delete;09/17/2017 09:31:27
2869;Delete;09/17/2017 09:31:27
2869;Open;9.5.2017 3:59
1269;Create;09/22/2017 14:05:00
3552;Open;09/22/2017 13:49:13
4616;Rename;09/22/2017 14:55:06
368;Create;09/22/2017 13:52:04
368;Move;09/22/2017 13:52:14
368;Rename;09/22/2017 13:53:25
368;Delete;09/22/2017 13:52:04
4989;Rename;09/23/2017 10:16:28
5450;Delete;09/23/2017 08:24:06
696;Open;09/23/2017 10:07:29
696;Open;09/23/2017 09:15:12
696;Open;09/23/2017 09:44:14
696;Open;09/23/2017 10:02:37
696;Open;09/22/2017 13:49:24
696;Open;09/22/2017 13:50:49
696;Open;09/23/2017 10:04:27
696;Open;09/23/2017 10:00:01
696;Open;09/23/2017 10:07:21
1729;Open;09/23/2017 10:02:37
1729;Open;09/23/2017 09:44:12
1729;Open;09/23/2017 10:04:26
1729;Open;09/23/2017 10:07:28
1729;Open;09/23/2017 09:14:59
1729;Open;09/22/2017 13:49:20
1729;Open;09/23/2017 10:07:22
1729;Open;09/22/2017 13:50:44
1729;Open;09/23/2017 10:00:00
1604;Move;09/23/2017 09:16:27
1604;Delete;09/22/2017 13:51:42
1604;Copy;09/22/2017 13:51:40
1604;Move;09/23/2017 09:16:26
1604;Delete;09/23/2017 09:16:27
1604;Move;09/23/2017 09:14:59
1604;Move;09/22/2017 13:51:42
1604;Move;09/22/2017 13:51:40
1604;Delete;09/23/2017 09:14:59
1604;Copy;09/23/2017 09:14:54
1604;Move;09/23/2017 09:14:54
1604;Copy;09/23/2017 09:16:26
367;Create;09/22/2017 13:52:03
367;Move;09/23/2017 09:16:27
367;Delete;09/22/2017 13:51:42
367;Move;09/22/2017 13:51:42
367;Copy;09/22/2017 13:51:40
367;Move;09/23/2017 09:16:26
367;Delete;09/23/2017 09:16:27
367;Move;09/23/2017 09:14:59
367;Move;09/22/2017 13:51:40
367;Delete;09/23/2017 09:14:59
367;Copy;09/23/2017 09:14:54
367;Move;09/23/2017 09:14:54
367;Copy;09/23/2017 09:16:26
1606;Move;09/23/2017 09:16:27
1606;Delete;09/22/2017 13:51:42
1606;Move;09/22/2017 13:51:42
1606;Copy;09/22/2017 13:51:40
1606;Delete;09/23/2017 09:16:27
1606;Move;09/23/2017 09:14:59
1606;Move;09/22/2017 13:51:40
1606;Delete;09/23/2017 09:14:59
1606;Copy;09/23/2017 09:14:54
1606;Move;09/23/2017 09:14:54
1606;Copy;09/23/2017 09:16:26
1606;Move;09/23/2017 09:16:26
1976;Create;09/24/2017 09:15:55
1976;Delete;09/27/2017 09:05:18
704;Open;09/29/2017 09:39:17
704;Copy;09/29/2017 09:38:24
704;Delete;09/29/2017 09:38:12
704;Copy;09/30/2017 09:22:38
704;Open;09/29/2017 09:17:15
704;Copy;09/29/2017 09:17:03
1941;Delete;09/23/2017 10:13:19
1941;Open;09/23/2017 10:13:18
1941;Open;09/23/2017 10:05:19
1941;Delete;09/23/2017 10:05:19
1163;Create;09/24/2017 07:24:40
70;Open;09/24/2017 12:13:07
70;Copy;09/24/2017 12:13:07
70;Copy;09/24/2017 12:13:10
70;Delete;09/24/2017 12:05:04
70;Open;09/29/2017 08:52:00
70;Copy;09/29/2017 09:38:06
70;Copy;09/29/2017 09:38:40
70;Open;09/29/2017 08:52:58
70;Open;09/29/2017 08:52:50
70;Open;09/29/2017 08:55:43
70;Open;09/29/2017 08:58:26
70;Open;09/29/2017 08:57:57
70;Open;09/23/2017 09:17:28
70;Open;09/24/2017 07:24:40
70;Delete;09/24/2017 07:24:40
70;Copy;09/24/2017 08:08:35
70;Open;09/27/2017 12:31:08
70;Open;09/27/2017 11:17:27
70;Open;09/27/2017 11:24:04
70;Open;09/24/2017 09:37:39
70;Open;09/24/2017 12:13:10
70;Open;09/24/2017 12:13:43
70;Delete;09/24/2017 12:13:17
70;Delete;09/24/2017 12:13:17
70;Create;09/23/2017 09:20:31
70;Open;09/27/2017 11:58:54
70;Open;09/27/2017 12:02:28
70;Open;09/27/2017 11:08:40
70;Open;09/27/2017 11:41:54
70;Create;09/24/2017 07:24:27
70;Open;09/24/2017 09:15:16
70;Open;09/24/2017 12:05:42
70;Open;09/29/2017 08:58:05
70;Copy;09/24/2017 08:14:05
70;Copy;09/24/2017 08:18:01
70;Copy;09/24/2017 08:22:45
70;Copy;09/24/2017 07:36:09
70;Open;09/24/2017 07:39:58
70;Create;09/24/2017 07:24:40
70;Open;09/24/2017 07:24:20
70;Open;09/24/2017 07:39:58
70;Copy;09/24/2017 07:40:01
70;Open;09/27/2017 11:44:28
70;Open;09/27/2017 12:16:09
70;Create;09/29/2017 08:14:19
70;Open;09/29/2017 08:14:20
70;Open;09/24/2017 12:13:08
70;Copy;09/24/2017 09:38:00
70;Open;09/24/2017 09:37:35
70;Open;09/24/2017 12:07:12
70;Open;09/23/2017 09:20:29
70;Delete;09/24/2017 09:38:00
70;Create;09/23/2017 09:17:31
70;Open;09/24/2017 09:23:08
70;Copy;09/24/2017 09:37:37
70;Open;09/24/2017 09:38:00
70;Open;09/27/2017 10:12:51
70;Move;09/29/2017 09:11:53
70;Open;09/29/2017 09:15:50
70;Move;09/29/2017 09:15:48
70;Copy;09/29/2017 09:17:03
70;Copy;09/29/2017 09:17:10
70;Open;09/29/2017 08:11:22
70;Open;09/29/2017 08:30:38
70;Open;09/29/2017 08:44:57
70;Copy;09/24/2017 07:30:36
70;Copy;09/24/2017 07:33:04
70;Copy;09/24/2017 07:33:17
70;Copy;09/24/2017 08:54:14
70;Copy;09/23/2017 09:27:52
5512;Copy;09/14/2017 08:16:30
5479;Copy;09/14/2017 08:16:30
5372;Create;09/22/2017 13:51:54
65;Create;09/23/2017 09:58:30
65;Open;9.8.2017 9:11
65;Open;9.7.2017 10:18
65;Open;9.8.2017 10:38
65;Create;09/23/2017 10:40:33
65;Rename;09/23/2017 10:40:33
65;Open;9.8.2017 9:53
65;Open;9.8.2017 10:43
65;Open;09/20/2017 09:52:17
65;Open;9.7.2017 10:10
65;Rename;09/23/2017 09:58:31
3044;Delete;9.10.2017 6:55
3857;Create;09/28/2017 11:57:06
1278;Open;09/23/2017 10:02:37
1278;Open;09/23/2017 09:44:13
1278;Open;09/23/2017 10:07:21
1278;Open;09/23/2017 09:15:03
1278;Open;09/22/2017 13:50:45
1278;Open;09/23/2017 10:00:00
1278;Open;09/22/2017 13:49:21
1278;Open;09/23/2017 10:04:26
1278;Open;09/23/2017 10:07:28
5224;Delete;09/17/2017 09:31:27
703;Create;09/23/2017 09:58:37
703;Create;09/22/2017 13:49:30
703;Move;09/23/2017 09:58:37
703;Move;09/22/2017 13:49:30
1808;Create;09/23/2017 09:16:09
1945;Open;09/23/2017 09:14:57
1945;Open;09/23/2017 10:02:37
1945;Open;09/22/2017 13:49:20
1945;Open;09/23/2017 10:07:28
1945;Open;09/23/2017 10:04:26
1945;Open;09/23/2017 10:00:00
1945;Open;09/23/2017 10:07:21
1945;Open;09/23/2017 09:44:12
1945;Open;09/22/2017 13:50:44
2023;Open;09/23/2017 10:00:00
2023;Open;09/23/2017 10:07:28
2023;Open;09/23/2017 10:04:26
2023;Open;09/23/2017 09:44:12
2023;Open;09/23/2017 10:02:37
2023;Open;09/23/2017 09:15:00
2023;Open;09/22/2017 13:49:20
2023;Open;09/22/2017 13:50:44
2023;Open;09/23/2017 10:07:22
1492;Open;09/23/2017 13:18:50
1492;Open;09/23/2017 08:58:02
1492;Open;09/22/2017 14:29:48
1492;Open;09/23/2017 12:19:12
1492;Open;09/22/2017 14:35:37
1492;Open;09/23/2017 12:47:58
1345;Create;09/27/2017 11:53:09
1345;Create;09/16/2017 16:40:39
1345;Open;09/16/2017 16:40:48
1345;Delete;09/27/2017 11:53:09
1345;Open;09/27/2017 11:53:09
1129;Open;9.7.2017 9:49
1129;Open;9.7.2017 9:50
1129;Open;9.7.2017 9:58
1129;Open;9.7.2017 9:51
1129;Open;9.7.2017 9:49
1129;Open;9.7.2017 9:51
2373;Delete;09/22/2017 14:27:09
4418;Copy;09/14/2017 08:16:30
4419;Copy;09/14/2017 08:16:30
5505;Copy;09/14/2017 08:16:30
5506;Copy;09/14/2017 08:16:30
5507;Copy;09/14/2017 08:16:30
3256;Delete;09/22/2017 14:27:09
5177;Create;09/28/2017 11:56:24
2203;Open;09/21/2017 15:22:20
2203;Open;09/22/2017 09:26:24
2203;Open;9.8.2017 10:24
2203;Open;09/22/2017 10:01:22
2203;Delete;09/21/2017 15:19:04
2203;Delete;09/21/2017 15:19:04
4521;Open;09/16/2017 11:18:31
3610;Delete;09/23/2017 08:24:06
560;Create;09/23/2017 10:07:21
560;Delete;09/23/2017 10:07:24
216;Delete;9.10.2017 10:57
216;Copy;9.10.2017 10:57
216;Delete;9.10.2017 11:02
216;Copy;09/14/2017 08:06:25
216;Copy;9.10.2017 8:40
216;Copy;9.10.2017 8:44
216;Copy;9.9.2017 13:43
216;Copy;9.10.2017 11:02
216;Delete;9.10.2017 11:31
216;Delete;09/14/2017 08:58:12
3085;Open;09/23/2017 09:44:14
3085;Open;09/23/2017 10:07:21
3085;Open;09/23/2017 10:02:37
3085;Open;09/23/2017 10:04:27
3085;Open;09/22/2017 13:49:22
3085;Open;09/23/2017 10:00:01
3085;Open;09/23/2017 10:07:29
3085;Open;09/22/2017 13:50:47
3085;Open;09/23/2017 09:15:11
2935;Open;09/23/2017 09:58:31
2935;Create;09/23/2017 09:58:20
2935;Delete;09/23/2017 09:58:31
2100;Open;09/23/2017 12:48:00
2100;Open;09/23/2017 12:19:15
1281;Delete;09/28/2017 07:28:38
2103;Open;09/22/2017 13:33:15
5263;Open;09/23/2017 13:18:42
5279;Move;09/24/2017 11:30:51
5457;Create;09/23/2017 09:58:37
5457;Delete;09/23/2017 09:58:37
4049;Delete;09/23/2017 10:07:24
4049;Create;09/23/2017 10:07:24
650;Open;09/24/2017 12:56:00
650;Open;09/22/2017 10:31:02
650;Open;09/28/2017 08:47:38
2042;Create;09/22/2017 13:49:24
2042;Delete;09/22/2017 13:49:31
2042;Open;09/22/2017 13:49:31
2481;Delete;09/23/2017 07:56:21
4404;Copy;09/14/2017 08:16:30
3312;Open;09/23/2017 10:02:43
2381;Copy;09/14/2017 08:16:30
1116;Open;09/23/2017 07:56:03
1116;Create;09/23/2017 07:55:52
1116;Open;09/23/2017 07:55:52
2382;Copy;09/14/2017 08:16:30
2383;Copy;09/14/2017 08:16:30
2384;Copy;09/14/2017 08:16:30
5079;Delete;09/23/2017 07:55:41
5080;Delete;09/23/2017 07:55:41
2789;Open;09/23/2017 08:11:50
2789;Create;09/23/2017 08:11:50
2789;Open;09/23/2017 08:11:56
2897;Delete;09/22/2017 13:51:52
1947;Open;09/23/2017 09:15:04
1947;Open;09/23/2017 10:07:28
1947;Open;09/23/2017 09:44:13
1947;Open;09/22/2017 13:50:45
1947;Open;09/23/2017 10:00:00
1947;Open;09/23/2017 10:02:37
1947;Open;09/23/2017 10:04:26
1947;Open;09/22/2017 13:49:21
1947;Open;09/23/2017 10:07:21
72;Delete;09/23/2017 10:08:19
72;Delete;09/23/2017 09:59:29
72;Open;09/23/2017 09:59:29
72;Delete;09/23/2017 10:16:19
1739;Open;09/23/2017 10:02:37
1739;Open;09/23/2017 09:15:14
1739;Open;09/23/2017 09:44:15
1739;Open;09/22/2017 13:50:49
1739;Open;09/23/2017 10:00:01
1739;Open;09/23/2017 10:04:27
1739;Open;09/23/2017 10:07:29
1739;Open;09/22/2017 13:49:26
1739;Open;09/23/2017 10:07:21
2141;Delete;09/17/2017 09:31:27
2141;Open;09/21/2017 15:22:35
2141;Open;09/21/2017 15:20:12
2141;Delete;09/17/2017 09:31:27
2141;Open;09/28/2017 08:48:22
2141;Delete;09/17/2017 09:31:27
2141;Delete;09/17/2017 09:31:27
2141;Delete;09/17/2017 09:31:27
2141;Delete;09/17/2017 09:31:27
2141;Open;09/21/2017 15:20:12
2141;Delete;09/17/2017 09:31:27
2141;Open;09/21/2017 15:22:38
2141;Delete;09/17/2017 09:31:27
4165;Delete;9.7.2017 9:58
5388;Delete;09/23/2017 09:16:13
4514;Open;09/20/2017 09:23:37
737;Open;09/23/2017 12:48:00
737;Open;09/23/2017 08:58:02
737;Open;09/23/2017 09:13:31
737;Open;09/22/2017 14:35:38
737;Open;09/23/2017 13:18:54
737;Open;09/23/2017 13:33:46
737;Open;09/23/2017 12:30:54
737;Open;09/22/2017 14:29:48
737;Open;09/23/2017 12:19:16
3422;Open;09/23/2017 12:48:03
3422;Open;09/23/2017 12:19:18
2814;Create;09/23/2017 09:58:35
2814;Open;09/23/2017 09:58:35
2814;Delete;09/23/2017 09:58:35
563;Delete;09/23/2017 10:07:29
563;Create;09/23/2017 10:07:29
1987;Open;09/23/2017 13:18:56
1987;Open;09/23/2017 12:48:01
1987;Open;09/22/2017 14:35:38
1987;Open;09/23/2017 12:19:17
1987;Open;09/22/2017 14:29:48
1987;Open;09/23/2017 08:58:02
795;Open;09/24/2017 13:00:27
795;Open;09/22/2017 10:40:53
795;Open;09/28/2017 09:00:47
3989;Delete;09/22/2017 13:49:31
3989;Create;09/22/2017 13:49:28
5332;Create;09/23/2017 12:19:36
3217;SendByEmail;09/15/2017 11:47:56
1214;Delete;09/23/2017 10:06:25
1214;Create;09/23/2017 10:06:25
3264;Delete;09/23/2017 07:56:21
4414;Copy;09/14/2017 08:16:30
1753;Delete;09/27/2017 09:05:18
1753;Delete;09/27/2017 09:05:16
4511;Create;09/23/2017 13:20:27
3441;Delete;09/23/2017 08:24:06
2597;Delete;09/22/2017 13:51:19
2597;Open;09/22/2017 13:51:24
2597;Move;09/22/2017 13:51:18
2597;Move;09/24/2017 11:30:51
2597;Move;09/22/2017 13:51:19
2597;Move;09/22/2017 13:51:18
3100;Delete;09/23/2017 09:16:13
1419;Delete;09/22/2017 14:57:23
1419;Delete;09/22/2017 14:26:18
1419;Copy;09/22/2017 14:15:24
1419;Open;09/22/2017 14:15:39
1419;Delete;09/22/2017 14:15:22
1419;Delete;09/22/2017 14:26:29
1419;Open;09/22/2017 14:30:10
1419;Delete;09/22/2017 14:57:29
1419;Open;09/22/2017 14:03:10
1419;Open;09/22/2017 14:30:12
1419;Open;09/22/2017 14:15:59
1419;Delete;09/22/2017 14:15:31
1419;Copy;09/22/2017 14:04:57
1419;Open;09/22/2017 14:05:02
5341;Open;09/23/2017 13:39:01
3321;Delete;09/21/2017 15:19:04
3321;Open;09/21/2017 15:22:34
3321;Delete;09/21/2017 15:19:04
1992;Open;09/28/2017 08:31:52
2594;Delete;9.6.2017 13:33
1699;Create;09/15/2017 07:09:17
4091;Create;09/23/2017 09:58:34
4091;Delete;09/23/2017 09:58:34
4055;Delete;09/22/2017 13:49:36
4055;Create;09/22/2017 13:49:36
4917;Delete;09/22/2017 10:00:03
362;Create;09/22/2017 13:51:58
135;Delete;09/23/2017 09:15:05
4651;Copy;09/14/2017 08:16:30
4651;Copy;09/22/2017 13:23:25
4434;Copy;09/14/2017 08:16:30
4434;Copy;09/22/2017 13:23:25
4430;Copy;09/14/2017 08:16:30
4430;Copy;09/22/2017 13:23:25
4307;Copy;09/22/2017 13:23:25
4307;Copy;09/14/2017 08:16:30
987;Open;09/24/2017 13:23:38
987;Delete;09/21/2017 15:19:04
987;Delete;09/21/2017 15:19:04
987;Open;09/21/2017 15:22:30
987;Create;09/24/2017 15:46:09
987;Create;09/24/2017 13:23:38
987;Open;09/24/2017 15:46:09
987;Move;09/24/2017 15:45:36
3584;Delete;09/23/2017 07:52:36
3584;Open;09/22/2017 14:58:22
755;Open;09/22/2017 14:15:31
755;Delete;09/22/2017 14:57:23
755;Copy;09/22/2017 14:15:24
755;Delete;09/22/2017 14:26:29
755;Delete;09/22/2017 14:15:22
755;Delete;09/22/2017 14:57:29
755;Open;09/22/2017 14:03:10
755;Open;09/22/2017 14:30:13
755;Open;09/22/2017 14:30:12
755;Delete;09/22/2017 14:26:18
755;Open;09/22/2017 14:15:59
755;Delete;09/22/2017 14:15:31
755;Copy;09/22/2017 14:04:57
755;Open;09/22/2017 14:04:59
825;Move;09/23/2017 13:01:49
5298;Open;09/27/2017 09:41:34
1417;Open;09/23/2017 09:43:41
3647;Delete;09/23/2017 08:24:06
932;Delete;9.10.2017 6:55
932;Delete;09/17/2017 09:31:27
5164;Create;09/28/2017 11:57:06
4991;Delete;09/17/2017 09:31:27
2036;Open;09/23/2017 10:07:22
2036;Open;09/23/2017 10:02:37
2036;Open;09/22/2017 13:50:43
2036;Open;09/23/2017 09:44:11
2036;Open;09/23/2017 10:00:00
2036;Open;09/23/2017 10:04:26
2036;Open;09/23/2017 10:07:28
2036;Open;09/23/2017 09:14:51
2036;Open;09/22/2017 13:49:19
4838;Create;09/23/2017 08:11:47
214;Open;09/21/2017 15:33:47
214;Delete;09/17/2017 09:31:27
214;Open;09/28/2017 11:38:50
214;Open;09/28/2017 10:09:43
214;Open;09/28/2017 08:38:15
214;Open;09/28/2017 07:59:24
214;Open;09/27/2017 14:44:17
214;Open;09/23/2017 13:20:34
214;Open;09/15/2017 09:47:26
214;Open;09/30/2017 09:04:35
214;Open;09/22/2017 12:37:17
214;Open;09/22/2017 10:01:58
214;Open;09/29/2017 07:57:28
214;Open;09/22/2017 08:41:15
214;Open;09/21/2017 15:18:43
214;Open;09/22/2017 09:26:31
214;Delete;09/17/2017 09:31:27
214;Open;09/24/2017 14:01:24
214;Open;09/27/2017 14:05:15
214;Open;09/27/2017 12:53:59
214;Open;09/27/2017 09:22:48
1644;Open;9.9.2017 9:03
1644;Open;09/22/2017 09:26:25
1644;Open;09/20/2017 10:46:31
1644;Open;09/20/2017 09:46:23
1455;Open;09/23/2017 12:30:54
1455;Open;09/23/2017 13:33:46
1455;Open;09/23/2017 09:13:31
5305;Delete;09/27/2017 09:05:18
5305;Delete;09/27/2017 09:05:16
3335;Open;09/23/2017 09:15:09
3335;Open;09/23/2017 10:04:27
3335;Open;09/23/2017 09:44:13
3335;Open;09/22/2017 13:50:46
3335;Open;09/22/2017 13:49:22
3335;Open;09/23/2017 10:07:22
3335;Open;09/23/2017 10:02:37
3335;Open;09/23/2017 10:00:01
3335;Open;09/23/2017 10:07:29
5241;Rename;09/14/2017 13:29:23
5241;Create;09/14/2017 13:29:08
3797;Delete;09/23/2017 09:16:27
3797;Move;09/23/2017 09:16:27
3797;Copy;09/23/2017 09:14:55
3797;Move;09/22/2017 13:51:40
3797;Move;09/22/2017 13:51:42
3797;Delete;09/22/2017 13:51:42
3797;Move;09/23/2017 09:14:54
3797;Copy;09/22/2017 13:51:40
3797;Delete;09/23/2017 09:14:59
3797;Move;09/23/2017 09:14:59
3797;Copy;09/23/2017 09:16:26
3797;Move;09/23/2017 09:16:26
3836;Move;09/23/2017 09:16:27
3836;Copy;09/23/2017 09:14:55
3836;Move;09/22/2017 13:51:40
3836;Move;09/22/2017 13:51:42
3836;Delete;09/22/2017 13:51:42
3836;Move;09/23/2017 09:14:54
3836;Delete;09/23/2017 09:16:27
3836;Copy;09/22/2017 13:51:40
3836;Delete;09/23/2017 09:14:59
3836;Move;09/23/2017 09:14:59
3836;Copy;09/23/2017 09:16:26
3836;Move;09/23/2017 09:16:26
1623;Delete;09/23/2017 09:16:27
1623;Move;09/23/2017 09:16:27
1623;Copy;09/23/2017 09:14:55
1623;Move;09/22/2017 13:51:40
1623;Move;09/22/2017 13:51:42
1623;Delete;09/22/2017 13:51:42
1623;Move;09/23/2017 09:14:54
1623;Copy;09/22/2017 13:51:40
1623;Delete;09/23/2017 09:14:59
1623;Move;09/23/2017 09:14:59
1623;Copy;09/23/2017 09:16:26
1623;Move;09/23/2017 09:16:26
2962;Delete;09/27/2017 11:20:11
3037;Delete;09/17/2017 09:31:27
356;Create;09/22/2017 13:51:58
1512;Create;09/28/2017 11:55:48
1208;Open;9.7.2017 9:33
5462;Copy;09/14/2017 08:16:30
2013;Open;09/23/2017 09:13:31
2013;Open;09/23/2017 13:33:46
2013;Open;09/23/2017 12:30:54
5006;Delete;09/17/2017 11:52:19
5006;Delete;09/17/2017 11:53:08
4895;Open;09/23/2017 09:58:25
3714;Open;09/23/2017 10:04:26
3714;Open;09/23/2017 10:07:22
3714;Open;09/23/2017 10:07:28
3714;Open;09/23/2017 09:14:51
3714;Open;09/22/2017 13:49:19
3714;Open;09/22/2017 13:50:43
3714;Open;09/23/2017 10:00:00
3714;Open;09/23/2017 09:44:11
3714;Open;09/23/2017 10:02:37
106;Delete;09/27/2017 09:05:15
106;Delete;09/27/2017 09:05:15
106;Delete;09/21/2017 15:19:04
106;Delete;09/21/2017 15:19:04
106;Open;9.8.2017 10:24
106;Open;09/21/2017 15:22:22
106;Open;9.8.2017 10:24
106;Open;09/21/2017 15:22:10
106;Delete;09/21/2017 15:19:04
106;Delete;09/21/2017 15:19:04
4106;Create;09/28/2017 11:56:52
4724;Delete;09/22/2017 14:27:09
5176;Create;09/28/2017 11:56:24
4014;Open;09/22/2017 09:26:24
4014;Open;9.8.2017 10:24
4014;Open;09/21/2017 15:22:16
4014;Open;09/22/2017 10:01:22
4014;Delete;09/21/2017 15:19:04
4014;Delete;09/21/2017 15:19:04
1289;Open;09/23/2017 13:33:46
1289;Open;09/23/2017 09:13:31
1289;Open;09/23/2017 12:30:54
3734;Delete;09/23/2017 08:24:06
2450;Open;09/23/2017 12:48:12
2450;Open;09/23/2017 12:19:26
2450;Open;09/23/2017 12:19:32
2450;Open;09/23/2017 12:48:19
1641;Rename;09/14/2017 13:36:59
1641;Rename;09/23/2017 09:16:26
1641;Rename;09/22/2017 13:51:28
1641;Move;09/24/2017 11:30:51
1641;Rename;09/23/2017 09:15:18
1641;Create;09/14/2017 13:36:58
1325;Delete;09/23/2017 13:03:38
2407;Move;09/22/2017 13:49:33
2407;Create;09/22/2017 13:49:33
2407;Create;09/23/2017 09:58:33
2407;Move;09/23/2017 09:58:33
3212;Open;09/22/2017 13:50:43
3212;Open;09/23/2017 10:04:26
3212;Open;09/23/2017 10:02:37
3212;Open;09/23/2017 10:07:27
3212;Open;09/23/2017 10:07:22
3212;Open;09/23/2017 09:44:08
3212;Open;09/23/2017 09:14:38
3212;Open;09/22/2017 13:49:18
3212;Open;09/23/2017 10:00:00
4359;Move;9.10.2017 13:03
4359;Create;9.10.2017 13:03
1101;Delete;09/14/2017 13:36:50
1101;Delete;09/23/2017 09:16:27
1101;Delete;09/22/2017 13:51:42
1101;Copy;09/23/2017 09:14:55
1101;Move;09/22/2017 13:51:40
1101;Move;09/22/2017 13:51:42
1101;Move;09/14/2017 13:36:50
1101;Move;09/23/2017 09:16:27
1101;Move;09/23/2017 09:14:54
1101;Copy;09/22/2017 13:51:40
1101;Delete;09/23/2017 09:14:59
1101;Move;09/23/2017 09:14:59
1101;Open;09/14/2017 13:36:45
1101;Copy;09/14/2017 13:36:44
1101;Move;09/14/2017 13:36:42
1101;Copy;09/23/2017 09:16:26
1101;Move;09/23/2017 09:16:26
1102;Delete;09/14/2017 13:36:51
1102;Create;09/14/2017 13:36:45
1102;Delete;09/23/2017 09:16:27
1102;Delete;09/22/2017 13:51:42
1102;Move;09/14/2017 13:36:50
1102;Move;09/23/2017 09:16:27
1102;Move;09/22/2017 13:51:40
1102;Move;09/23/2017 09:14:54
1102;Move;09/22/2017 13:51:42
1102;Copy;09/22/2017 13:51:40
1102;Delete;09/23/2017 09:14:59
1102;Move;09/23/2017 09:14:59
1102;Copy;09/23/2017 09:14:55
1102;Copy;09/14/2017 13:36:45
1102;Move;09/14/2017 13:36:42
1102;Copy;09/23/2017 09:16:26
1102;Move;09/23/2017 09:16:26
1103;Delete;09/14/2017 13:36:51
1103;Open;09/14/2017 13:36:45
1103;Delete;09/23/2017 09:16:27
1103;Delete;09/22/2017 13:51:42
1103;Move;09/14/2017 13:36:50
1103;Move;09/23/2017 09:16:26
1103;Move;09/23/2017 09:16:27
1103;Move;09/22/2017 13:51:40
1103;Move;09/23/2017 09:14:54
1103;Move;09/22/2017 13:51:42
1103;Copy;09/22/2017 13:51:40
1103;Delete;09/23/2017 09:14:59
1103;Move;09/23/2017 09:14:59
1103;Copy;09/23/2017 09:14:55
1103;Copy;09/14/2017 13:36:45
1103;Move;09/14/2017 13:36:42
